timestamp,crop_id,soil_type,seedling_stage,moi,temp,humidity,result
2026-02-08 14:05:58.742046976,Chilli,Red Soil,Flowering,36,30,65.0,1
2026-02-08 14:12:28.824509184,Chilli,Red Soil,Flowering,37,31,62.0,1
2026-02-08 14:16:52.283139072,Chilli,Red Soil,Flowering,38,32,59.0,1
2026-02-08 14:19:56.459524096,Chilli,Red Soil,Flowering,39,33,56.0,1
2026-02-08 14:21:11.760393216,Chilli,Red Soil,Flowering,40,34,53.0,1
2026-02-08 14:42:26.105841152,Chilli,Red Soil,Flowering,41,35,50.0,1
2026-02-08 14:58:01.007338752,Chilli,Red Soil,Flowering,42,36,47.0,1
2026-02-08 15:09:51.816273408,Chilli,Red Soil,Flowering,43,37,44.0,1
2026-02-08 15:26:31.472118784,Chilli,Red Soil,Flowering,44,38,41.0,1
2026-02-08 15:34:37.043632384,Chilli,Red Soil,Flowering,45,39,38.0,1
2026-02-08 16:04:06.328645120,Chilli,Red Soil,Flowering,46,40,35.0,1
2026-02-08 16:22:56.950306048,Chilli,Red Soil,Flowering,47,41,32.0,1
2026-02-08 16:36:51.403016448,Chilli,Red Soil,Flowering,48,42,29.0,1
2026-02-08 16:57:10.232908032,Chilli,Red Soil,Flowering,49,43,26.0,1
2026-02-08 17:03:05.343522048,Chilli,Red Soil,Flowering,50,44,23.0,1
2026-02-08 17:16:48.395574272,Chilli,Red Soil,Flowering,51,45,20.0,1
2026-02-08 17:24:27.857451776,Chilli,Red Soil,Flowering,52,46,17.0,1
2026-02-08 18:11:16.506643968,Chilli,Red Soil,Flowering,53,25,80.0,1
2026-02-08 18:20:01.797296640,Chilli,Red Soil,Flowering,54,26,77.0,1
2026-02-08 18:29:12.659010048,Chilli,Red Soil,Flowering,55,27,74.0,1
2026-02-08 18:38:40.923600640,Chilli,Red Soil,Flowering,56,28,71.0,1
2026-02-08 18:51:51.722018304,Chilli,Red Soil,Flowering,57,29,68.0,1
2026-02-08 19:10:43.108456192,Chilli,Red Soil,Flowering,58,30,65.0,1
2026-02-08 19:14:00.752738304,Chilli,Red Soil,Flowering,59,31,62.0,1
2026-02-08 19:30:57.258039808,Chilli,Red Soil,Flowering,60,32,59.0,1
2026-02-08 19:31:11.061740544,Chilli,Red Soil,Flowering,61,33,56.0,1
2026-02-08 20:01:56.342976768,Chilli,Red Soil,Flowering,62,34,53.0,1
2026-02-08 20:18:52.732527104,Chilli,Red Soil,Flowering,63,35,50.0,1
2026-02-08 20:21:40.601106688,Chilli,Red Soil,Flowering,64,36,47.0,1
2026-02-08 20:23:48.409708288,Chilli,Red Soil,Flowering,65,37,44.0,1
2026-02-08 20:58:26.418048512,Chilli,Red Soil,Flowering,66,38,41.0,1
2026-02-08 21:03:03.575044608,Chilli,Red Soil,Flowering,67,39,38.0,1
2026-02-08 21:25:58.960731136,Chilli,Red Soil,Flowering,68,40,35.0,1
2026-02-08 21:51:16.136598528,Chilli,Red Soil,Flowering,69,41,32.0,1
2026-02-08 22:03:15.702184192,Chilli,Red Soil,Flowering,70,42,29.0,1
2026-02-08 22:42:52.526110720,Chilli,Red Soil,Flowering,71,43,26.0,1
2026-02-08 23:04:33.808694272,Chilli,Red Soil,Flowering,72,44,23.0,1
2026-02-08 23:27:10.652186880,Chilli,Red Soil,Flowering,73,45,20.0,1
2026-02-08 23:34:01.773988608,Chilli,Red Soil,Flowering,74,46,17.0,1
2026-02-08 23:45:43.941602816,Chilli,Red Soil,Flowering,75,25,80.0,1
2026-02-08 23:46:25.528992000,Chilli,Red Soil,Flowering,76,26,77.0,1
2026-02-08 23:50:54.346243840,Chilli,Red Soil,Flowering,77,27,74.0,1
2026-02-08 23:52:01.081091328,Chilli,Red Soil,Flowering,78,28,71.0,1
2026-02-08 23:53:49.659158016,Chilli,Red Soil,Flowering,79,29,68.0,1
2026-02-08 23:58:28.014040576,Chilli,Red Soil,Flowering,80,30,65.0,1
2026-02-09 00:31:19.732571904,Chilli,Red Soil,Flowering,81,31,62.0,2
2026-02-09 00:31:29.558791168,Chilli,Red Soil,Flowering,82,32,59.0,2
2026-02-09 00:49:21.121650176,Chilli,Red Soil,Flowering,83,33,56.0,2
2026-02-09 00:52:28.945292032,Chilli,Red Soil,Flowering,84,34,53.0,2
2026-02-09 01:37:26.326623744,Chilli,Red Soil,Flowering,85,35,50.0,2
2026-02-09 01:40:15.800507136,Chilli,Red Soil,Flowering,86,36,47.0,2
2026-02-09 02:38:51.594182912,Chilli,Red Soil,Flowering,87,37,44.0,2
2026-02-09 02:39:35.110071040,Chilli,Red Soil,Flowering,88,38,41.0,2
2026-02-09 03:21:38.769676544,Chilli,Red Soil,Flowering,89,39,38.0,2
2026-02-09 03:38:23.857776896,Chilli,Red Soil,Flowering,90,40,35.0,2
2026-02-09 04:03:03.551826176,Chilli,Red Soil,Flowering,91,41,32.0,0
2026-02-09 04:40:53.690742272,Chilli,Red Soil,Flowering,92,42,29.0,0
2026-02-09 04:41:12.454493952,Chilli,Red Soil,Flowering,93,43,26.0,0
2026-02-09 04:42:14.104717568,Chilli,Red Soil,Flowering,94,44,23.0,0
2026-02-09 04:48:21.104470528,Chilli,Red Soil,Flowering,95,45,20.0,0
2026-02-09 05:08:43.023756544,Chilli,Red Soil,Flowering,96,46,17.0,0
2026-02-09 05:16:00.261422848,Chilli,Red Soil,Flowering,97,25,81.0,0
2026-02-09 05:39:57.101521664,Chilli,Red Soil,Flowering,98,26,79.0,0
2026-02-09 05:52:49.995700992,Chilli,Red Soil,Flowering,99,27,76.0,0
2026-02-09 05:53:45.819168000,Chilli,Red Soil,Flowering,100,28,73.0,0
2026-02-09 06:40:09.760529408,Chilli,Sandy Soil,Germination,1,25,80.0,1
2026-02-09 06:48:34.675213568,Chilli,Sandy Soil,Germination,2,26,77.0,1
2026-02-09 07:02:44.187244032,Chilli,Sandy Soil,Germination,3,27,74.0,1
2026-02-09 07:07:56.964833024,Chilli,Sandy Soil,Germination,4,28,71.0,1
2026-02-09 07:51:12.251518720,Chilli,Sandy Soil,Germination,5,29,68.0,1
2026-02-09 08:00:44.313278720,Chilli,Sandy Soil,Germination,6,30,65.0,1
2026-02-09 08:07:46.926829824,Chilli,Sandy Soil,Germination,7,31,62.0,1
2026-02-09 08:18:25.543066880,Chilli,Sandy Soil,Germination,8,32,59.0,1
2026-02-09 08:21:25.716550144,Chilli,Sandy Soil,Germination,9,33,56.0,1
2026-02-09 08:30:17.650010368,Chilli,Sandy Soil,Germination,10,34,53.0,1
2026-02-09 08:32:58.921473792,Chilli,Sandy Soil,Germination,11,35,50.0,1
2026-02-09 08:49:25.103685120,Chilli,Sandy Soil,Germination,12,36,47.0,1
2026-02-09 08:53:04.725721856,Chilli,Sandy Soil,Germination,13,37,44.0,1
2026-02-09 09:07:09.079788800,Chilli,Sandy Soil,Germination,14,38,41.0,1
2026-02-09 09:10:00.957482496,Chilli,Sandy Soil,Germination,15,39,38.0,1
2026-02-09 09:19:16.278036480,Chilli,Sandy Soil,Germination,16,40,35.0,1
2026-02-09 10:17:25.772096000,Chilli,Sandy Soil,Germination,17,41,32.0,1
2026-02-09 10:22:28.416710656,Chilli,Sandy Soil,Germination,18,42,29.0,1
2026-02-09 10:44:57.374460160,Chilli,Sandy Soil,Germination,19,43,26.0,1
2026-02-09 10:52:20.709753856,Chilli,Sandy Soil,Germination,20,44,23.0,1
2026-02-09 11:05:15.128582912,Chilli,Sandy Soil,Germination,21,45,20.0,1
2026-02-09 11:27:01.967225856,Chilli,Sandy Soil,Germination,22,46,17.0,1
2026-02-09 11:35:41.511511040,Chilli,Sandy Soil,Germination,23,25,80.0,1
2026-02-09 11:43:17.440864000,Chilli,Sandy Soil,Germination,24,26,77.5,1
2026-02-09 11:58:48.121395712,Chilli,Sandy Soil,Germination,25,27,75.0,1
2026-02-09 12:30:02.418353920,Chilli,Sandy Soil,Germination,26,28,72.5,1
2026-02-09 12:38:47.614965504,Chilli,Sandy Soil,Germination,27,29,70.0,1
2026-02-09 13:01:28.716627200,Chilli,Sandy Soil,Germination,28,30,67.5,1
2026-02-09 13:30:41.297623808,Chilli,Sandy Soil,Germination,29,31,65.0,1
2026-02-09 13:51:39.679283456,Chilli,Sandy Soil,Germination,30,32,62.5,1
2026-02-09 13:57:32.874444288,Chilli,Sandy Soil,Germination,31,33,60.0,1
2026-02-09 14:05:20.869796608,Chilli,Sandy Soil,Germination,32,34,57.5,1
2026-02-09 14:06:06.940776704,Chilli,Sandy Soil,Germination,33,35,55.0,1
2026-02-09 14:13:09.674277120,Chilli,Sandy Soil,Germination,34,36,52.5,1
2026-02-09 14:24:22.101019136,Chilli,Sandy Soil,Germination,35,37,50.0,1
2026-02-09 15:02:26.611989248,Chilli,Sandy Soil,Germination,36,38,47.5,1
2026-02-09 16:03:34.879963136,Chilli,Sandy Soil,Germination,37,39,45.0,1
2026-02-09 16:25:23.322959104,Chilli,Sandy Soil,Germination,38,40,42.5,1
2026-02-09 16:36:15.685275136,Chilli,Sandy Soil,Germination,39,41,40.0,1
2026-02-09 17:16:22.311328256,Chilli,Sandy Soil,Germination,40,42,37.5,1
2026-02-09 17:29:22.068761088,Chilli,Sandy Soil,Germination,41,43,35.0,1
2026-02-09 17:49:51.664813568,Chilli,Sandy Soil,Germination,42,44,32.5,1
2026-02-09 18:14:17.526544128,Chilli,Sandy Soil,Germination,43,45,30.0,1
2026-02-09 18:18:16.315796992,Chilli,Sandy Soil,Germination,44,46,27.5,1
2026-02-09 18:30:22.378411520,Chilli,Sandy Soil,Germination,45,25,80.0,1
2026-02-09 18:32:06.764917248,Chilli,Sandy Soil,Germination,46,26,77.3,1
2026-02-09 19:26:20.431896320,Chilli,Sandy Soil,Germination,47,27,74.6,1
2026-02-09 20:02:09.698366464,Chilli,Sandy Soil,Germination,48,28,71.9,1
2026-02-09 20:35:40.666967040,Chilli,Sandy Soil,Germination,49,29,69.2,1
2026-02-09 20:41:04.157065472,Chilli,Sandy Soil,Germination,50,30,66.5,1
2026-02-09 20:43:58.327006464,Chilli,Sandy Soil,Germination,51,31,63.8,1
2026-02-09 20:48:30.883096320,Chilli,Sandy Soil,Germination,52,32,61.1,1
2026-02-09 20:53:07.611085568,Chilli,Sandy Soil,Germination,53,33,58.4,1
2026-02-09 21:09:33.454815488,Chilli,Sandy Soil,Germination,54,34,55.7,1
2026-02-09 21:43:57.198741248,Chilli,Sandy Soil,Germination,55,35,53.0,1
2026-02-09 22:07:52.185017600,Chilli,Sandy Soil,Germination,56,36,50.3,1
2026-02-09 22:13:24.857643264,Chilli,Sandy Soil,Germination,57,37,47.6,1
2026-02-09 22:24:23.429404672,Chilli,Sandy Soil,Germination,58,38,44.9,1
2026-02-09 23:26:33.424604928,Chilli,Sandy Soil,Germination,59,39,42.2,1
2026-02-09 23:38:38.204730112,Chilli,Sandy Soil,Germination,60,40,39.5,1
2026-02-09 23:44:21.328004864,Chilli,Sandy Soil,Germination,61,41,36.8,1
2026-02-09 23:51:24.961912064,Chilli,Sandy Soil,Germination,62,42,34.1,1
2026-02-10 00:10:13.476263168,Chilli,Sandy Soil,Germination,63,43,31.4,1
2026-02-10 00:35:48.690351360,Chilli,Sandy Soil,Germination,64,44,28.7,1
2026-02-10 01:05:12.162007296,Chilli,Sandy Soil,Germination,65,45,26.0,1
2026-02-10 01:28:23.413100800,Chilli,Sandy Soil,Germination,66,46,23.3,1
2026-02-10 01:33:11.888150528,Chilli,Sandy Soil,Germination,67,25,80.0,1
2026-02-10 01:47:29.161390592,Chilli,Sandy Soil,Germination,68,26,78.0,1
2026-02-10 02:41:12.620604928,Chilli,Sandy Soil,Germination,69,27,76.0,1
2026-02-10 02:45:00.537904896,Chilli,Sandy Soil,Germination,70,28,74.0,2
2026-02-10 02:45:57.392964864,Chilli,Sandy Soil,Germination,71,29,72.0,2
2026-02-10 03:06:41.883826432,Chilli,Sandy Soil,Germination,72,30,70.0,2
2026-02-10 03:10:21.420619008,Chilli,Sandy Soil,Germination,73,31,68.0,2
2026-02-10 03:21:19.628507392,Chilli,Sandy Soil,Germination,74,32,66.0,2
2026-02-10 03:37:55.782030336,Chilli,Sandy Soil,Germination,75,33,64.0,2
2026-02-10 03:39:32.567635968,Chilli,Sandy Soil,Germination,76,34,62.0,2
2026-02-10 03:47:43.743084288,Chilli,Sandy Soil,Germination,77,35,60.0,2
2026-02-10 04:26:32.862362624,Chilli,Sandy Soil,Germination,78,36,58.0,2
2026-02-10 04:38:40.896791552,Chilli,Sandy Soil,Germination,79,37,56.0,2
2026-02-10 05:02:40.899974912,Chilli,Sandy Soil,Germination,80,38,54.0,2
2026-02-10 05:09:10.007951104,Chilli,Sandy Soil,Germination,81,39,52.0,0
2026-02-10 05:42:33.137649408,Chilli,Sandy Soil,Germination,82,40,50.0,0
2026-02-10 06:20:19.370666496,Chilli,Sandy Soil,Germination,83,41,48.0,0
2026-02-10 06:25:56.929109248,Chilli,Sandy Soil,Germination,84,42,46.0,0
2026-02-10 06:27:29.987080448,Chilli,Sandy Soil,Germination,85,43,44.0,0
2026-02-10 06:53:17.871468288,Chilli,Sandy Soil,Germination,86,44,42.0,0
2026-02-10 06:57:08.208524032,Chilli,Sandy Soil,Germination,87,45,40.0,0
2026-02-10 07:04:59.062933504,Chilli,Sandy Soil,Germination,88,46,38.0,0
2026-02-10 07:24:11.871198976,Chilli,Sandy Soil,Germination,89,25,80.0,0
2026-02-10 07:28:53.904088832,Chilli,Sandy Soil,Germination,90,26,78.0,0
2026-02-10 07:46:43.092392960,Chilli,Sandy Soil,Germination,91,27,76.0,0
2026-02-10 08:02:12.447683840,Chilli,Sandy Soil,Germination,92,28,74.0,0
2026-02-10 08:24:18.175537152,Chilli,Sandy Soil,Germination,93,29,72.0,0
2026-02-10 08:43:18.201656576,Chilli,Sandy Soil,Germination,94,30,70.0,0
2026-02-10 08:44:19.758805248,Chilli,Sandy Soil,Germination,95,31,68.0,0
2026-02-10 09:03:34.175824896,Chilli,Sandy Soil,Germination,96,32,66.0,0
2026-02-10 09:21:04.050381568,Chilli,Sandy Soil,Germination,97,33,64.0,0
2026-02-10 09:23:03.889086208,Chilli,Sandy Soil,Germination,98,34,62.0,0
2026-02-10 09:25:56.512924160,Chilli,Sandy Soil,Germination,99,35,60.0,0
2026-02-10 09:29:14.261723904,Chilli,Sandy Soil,Germination,100,36,58.0,0
2026-02-10 09:39:41.573497344,Chilli,Sandy Soil,Seedling Stage,1,37,56.0,1
2026-02-10 10:45:45.735884288,Chilli,Sandy Soil,Seedling Stage,2,38,54.0,1
2026-02-10 11:31:46.627510528,Chilli,Sandy Soil,Seedling Stage,3,39,52.0,1
2026-02-10 12:27:02.693021952,Chilli,Sandy Soil,Seedling Stage,4,40,50.0,1
2026-02-10 12:45:36.956891648,Chilli,Sandy Soil,Seedling Stage,5,41,48.0,1
2026-02-10 12:45:59.335363584,Chilli,Sandy Soil,Seedling Stage,6,42,46.0,1
2026-02-10 12:49:29.645039104,Chilli,Sandy Soil,Seedling Stage,7,43,44.0,1
2026-02-10 13:24:55.395045888,Chilli,Sandy Soil,Seedling Stage,8,44,42.0,1
2026-02-10 13:32:13.670914560,Chilli,Sandy Soil,Seedling Stage,9,45,40.0,1
2026-02-10 13:40:12.580467968,Chilli,Sandy Soil,Seedling Stage,10,46,38.0,1
2026-02-10 13:45:57.261691904,Chilli,Sandy Soil,Seedling Stage,11,25,80.0,1
2026-02-10 13:49:41.333563392,Chilli,Sandy Soil,Seedling Stage,12,26,77.0,1
2026-02-10 14:01:24.938498560,Chilli,Sandy Soil,Seedling Stage,13,27,74.0,1
2026-02-10 14:07:13.509680896,Chilli,Sandy Soil,Seedling Stage,14,28,71.0,1
2026-02-10 14:23:30.613021440,Chilli,Sandy Soil,Seedling Stage,15,29,68.0,1
2026-02-10 14:38:02.379267328,Chilli,Sandy Soil,Seedling Stage,16,30,65.0,1
2026-02-10 14:38:02.540423168,Chilli,Sandy Soil,Seedling Stage,17,31,62.0,1
2026-02-10 15:02:15.361512704,Chilli,Sandy Soil,Seedling Stage,18,32,59.0,1
2026-02-10 15:08:16.903268096,Chilli,Sandy Soil,Seedling Stage,19,33,56.0,1
2026-02-10 15:21:49.507079168,Chilli,Sandy Soil,Seedling Stage,20,34,53.0,1
2026-02-10 15:25:42.971222784,Chilli,Sandy Soil,Seedling Stage,21,35,50.0,1
2026-02-10 15:26:25.195577600,Chilli,Sandy Soil,Seedling Stage,22,36,47.0,1
2026-02-10 15:26:54.770324992,Chilli,Sandy Soil,Seedling Stage,23,37,44.0,1
2026-02-10 15:56:22.792538880,Chilli,Sandy Soil,Seedling Stage,24,38,41.0,1
2026-02-10 16:01:32.979112448,Chilli,Sandy Soil,Seedling Stage,25,39,38.0,1
2026-02-10 16:10:27.362826240,Chilli,Sandy Soil,Seedling Stage,26,40,35.0,1
2026-02-10 16:11:33.514950400,Chilli,Sandy Soil,Seedling Stage,27,41,32.0,1
2026-02-10 16:11:43.725204736,Chilli,Sandy Soil,Seedling Stage,28,42,29.0,1
2026-02-10 16:25:40.199579136,Chilli,Sandy Soil,Seedling Stage,29,43,26.0,1
2026-02-10 16:39:39.797159680,Chilli,Sandy Soil,Seedling Stage,30,44,23.0,1
2026-02-10 17:00:55.445812736,Chilli,Sandy Soil,Seedling Stage,31,45,20.0,1
2026-02-10 17:17:37.529284352,Chilli,Sandy Soil,Seedling Stage,32,46,17.0,1
2026-02-10 17:20:35.127571968,Chilli,Sandy Soil,Seedling Stage,33,25,80.0,1
2026-02-10 17:22:17.117059072,Chilli,Sandy Soil,Seedling Stage,34,26,77.0,1
2026-02-10 17:29:15.073731072,Chilli,Sandy Soil,Seedling Stage,35,27,74.0,1
2026-02-10 17:38:57.325898752,Chilli,Sandy Soil,Seedling Stage,36,28,71.0,1
2026-02-10 18:07:29.960225024,Chilli,Sandy Soil,Seedling Stage,37,29,68.0,1
2026-02-10 18:14:41.797260288,Chilli,Sandy Soil,Seedling Stage,38,30,65.0,1
2026-02-10 18:30:02.771152128,Chilli,Sandy Soil,Seedling Stage,39,31,62.0,1
2026-02-10 18:41:12.222514176,Chilli,Sandy Soil,Seedling Stage,40,32,59.0,1
2026-02-10 18:47:51.947135232,Chilli,Sandy Soil,Seedling Stage,41,33,56.0,1
2026-02-10 19:18:04.748407808,Chilli,Sandy Soil,Seedling Stage,42,34,53.0,1
2026-02-10 19:37:17.220191488,Chilli,Sandy Soil,Seedling Stage,43,35,50.0,1
2026-02-10 21:01:52.077918720,Chilli,Sandy Soil,Seedling Stage,44,36,47.0,1
2026-02-10 21:06:33.462486272,Chilli,Sandy Soil,Seedling Stage,45,37,44.0,1
2026-02-10 21:15:09.670081792,Chilli,Sandy Soil,Seedling Stage,46,38,41.0,1
2026-02-10 21:22:23.599281408,Chilli,Sandy Soil,Seedling Stage,47,39,38.0,1
2026-02-10 21:34:26.071141376,Chilli,Sandy Soil,Seedling Stage,48,40,35.0,1
2026-02-10 21:34:38.099958528,Chilli,Sandy Soil,Seedling Stage,49,41,32.0,1
2026-02-10 21:44:48.752328192,Chilli,Sandy Soil,Seedling Stage,50,42,29.0,1
2026-02-10 22:04:45.295760128,Chilli,Sandy Soil,Seedling Stage,51,43,26.0,1
2026-02-10 22:08:08.571023616,Chilli,Sandy Soil,Seedling Stage,52,44,23.0,1
2026-02-10 22:17:23.386628608,Chilli,Sandy Soil,Seedling Stage,53,45,20.0,1
2026-02-10 23:08:49.371200256,Chilli,Sandy Soil,Seedling Stage,54,46,17.0,1
2026-02-10 23:54:49.069740032,Chilli,Sandy Soil,Seedling Stage,55,25,80.0,1
2026-02-11 00:13:24.136272896,Chilli,Sandy Soil,Seedling Stage,56,26,77.0,1
2026-02-11 00:24:08.880306688,Chilli,Sandy Soil,Seedling Stage,57,27,74.0,1
2026-02-11 00:37:49.781707264,Chilli,Sandy Soil,Seedling Stage,58,28,71.0,1
2026-02-11 00:59:50.028066560,Chilli,Sandy Soil,Seedling Stage,59,29,68.0,1
2026-02-11 01:11:32.991525376,Chilli,Sandy Soil,Seedling Stage,60,30,65.0,1
2026-02-11 01:21:08.695736320,Chilli,Sandy Soil,Seedling Stage,61,31,62.0,1
2026-02-11 01:31:12.457598976,Chilli,Sandy Soil,Seedling Stage,62,32,59.0,1
2026-02-11 02:44:14.929045760,Chilli,Sandy Soil,Seedling Stage,63,33,56.0,1
2026-02-11 02:47:44.705997824,Chilli,Sandy Soil,Seedling Stage,64,34,53.0,1
2026-02-11 03:00:32.524281088,Chilli,Sandy Soil,Seedling Stage,65,35,50.0,1
2026-02-11 03:17:01.621828864,Chilli,Sandy Soil,Seedling Stage,66,36,47.0,1
2026-02-11 03:39:48.014523904,Chilli,Sandy Soil,Seedling Stage,67,37,44.0,1
2026-02-11 03:45:55.326490880,Chilli,Sandy Soil,Seedling Stage,68,38,41.0,1
2026-02-11 05:00:19.403376640,Chilli,Sandy Soil,Seedling Stage,69,39,38.0,1
2026-02-11 05:00:47.753650176,Chilli,Sandy Soil,Seedling Stage,70,40,35.0,2
2026-02-11 05:13:11.949078016,Chilli,Sandy Soil,Seedling Stage,71,41,32.0,2
2026-02-11 05:33:02.171317504,Chilli,Sandy Soil,Seedling Stage,72,42,29.0,2
2026-02-11 05:41:12.469287936,Chilli,Sandy Soil,Seedling Stage,73,43,26.0,2
2026-02-11 05:44:44.927556352,Chilli,Sandy Soil,Seedling Stage,74,44,23.0,2
2026-02-11 06:53:47.554135808,Chilli,Sandy Soil,Seedling Stage,75,45,20.0,2
2026-02-11 07:28:17.836601088,Chilli,Sandy Soil,Seedling Stage,76,46,17.0,2
2026-02-11 08:12:44.933180928,Chilli,Sandy Soil,Seedling Stage,77,25,80.0,2
2026-02-11 08:22:10.358652928,Chilli,Sandy Soil,Seedling Stage,78,26,77.3,2
2026-02-11 08:28:43.777918976,Chilli,Sandy Soil,Seedling Stage,79,27,74.6,2
2026-02-11 08:48:44.882091264,Chilli,Sandy Soil,Seedling Stage,80,28,71.9,2
2026-02-11 09:09:31.687505408,Chilli,Sandy Soil,Seedling Stage,81,29,69.2,0
2026-02-11 09:46:21.814061824,Chilli,Sandy Soil,Seedling Stage,82,30,66.5,0
2026-02-11 09:54:14.503380992,Chilli,Sandy Soil,Seedling Stage,83,31,63.8,0
2026-02-11 10:31:37.531738368,Chilli,Sandy Soil,Seedling Stage,84,32,61.1,0
2026-02-11 10:33:02.941105152,Chilli,Sandy Soil,Seedling Stage,85,33,58.4,0
2026-02-11 10:49:46.920079360,Chilli,Sandy Soil,Seedling Stage,86,34,55.7,0
2026-02-11 11:28:12.649273088,Chilli,Sandy Soil,Seedling Stage,87,35,53.0,0
2026-02-11 11:41:47.071824384,Chilli,Sandy Soil,Seedling Stage,88,36,50.3,0
2026-02-11 11:44:43.210097408,Chilli,Sandy Soil,Seedling Stage,89,37,47.6,0
2026-02-11 12:01:20.002147072,Chilli,Sandy Soil,Seedling Stage,90,38,44.9,0
2026-02-11 12:08:08.480451840,Chilli,Sandy Soil,Seedling Stage,91,39,42.2,0
2026-02-11 12:13:23.595638272,Chilli,Sandy Soil,Seedling Stage,92,40,39.5,0
2026-02-11 12:26:03.823241728,Chilli,Sandy Soil,Seedling Stage,93,41,36.8,0
2026-02-11 12:42:49.290826240,Chilli,Sandy Soil,Seedling Stage,94,42,34.1,0
2026-02-11 12:59:57.609978880,Chilli,Sandy Soil,Seedling Stage,95,43,31.4,0
2026-02-11 13:09:28.004515840,Chilli,Sandy Soil,Seedling Stage,96,44,28.7,0
2026-02-11 13:13:27.023966208,Chilli,Sandy Soil,Seedling Stage,97,45,26.0,0
2026-02-11 13:14:18.368024064,Chilli,Sandy Soil,Seedling Stage,98,46,23.3,0
2026-02-11 13:29:53.520966656,Chilli,Sandy Soil,Seedling Stage,99,25,80.0,0
2026-02-11 13:46:56.318776576,Chilli,Sandy Soil,Seedling Stage,100,26,77.0,0
2026-02-11 14:07:46.821853184,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,1,27,74.0,1
2026-02-11 14:47:19.242882816,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,2,28,71.0,1
2026-02-11 15:01:51.936475904,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,3,29,68.0,1
2026-02-11 15:08:05.026420224,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,4,30,65.0,1
2026-02-11 15:30:04.447023616,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,5,31,62.0,1
2026-02-11 15:31:17.687190528,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,6,32,59.0,1
2026-02-11 15:42:02.796296192,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,7,33,56.0,1
2026-02-11 15:59:38.892313856,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,8,34,53.0,1
2026-02-11 16:03:23.391204608,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,9,35,50.0,1
2026-02-11 16:14:22.474611456,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,10,36,47.0,1
2026-02-11 16:21:31.625734400,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,11,37,44.0,1
2026-02-11 16:41:12.412471296,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,12,38,41.0,1
2026-02-11 16:46:24.166649088,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,13,39,38.0,1
2026-02-11 17:22:21.232080896,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,14,40,35.0,1
2026-02-11 17:59:33.579016960,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,15,41,32.0,1
2026-02-11 18:28:20.823019008,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,16,42,29.0,1
2026-02-11 18:32:23.705691648,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,43,26.0,1
2026-02-11 18:32:33.597479168,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,18,44,23.0,1
2026-02-11 19:13:28.272185088,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,19,45,20.0,1
2026-02-11 19:38:54.057471744,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,20,46,17.0,1
2026-02-11 20:47:11.266030848,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,21,25,80.0,1
2026-02-11 21:06:22.454294784,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,26,77.5,1
2026-02-11 21:32:01.281344256,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,23,27,75.0,1
2026-02-11 21:53:46.776390144,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,24,28,72.5,1
2026-02-11 22:06:24.997579008,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,25,29,70.0,1
2026-02-11 22:58:38.757445376,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,26,30,67.5,1
2026-02-11 23:05:51.769616640,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,27,31,65.0,1
2026-02-11 23:28:15.461538560,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,28,32,62.5,1
2026-02-12 00:16:57.325338112,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,29,33,60.0,1
2026-02-12 00:21:33.073496064,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,30,34,57.5,1
2026-02-12 00:37:43.768492032,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,31,35,55.0,1
2026-02-12 00:41:24.988209664,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,32,36,52.5,1
2026-02-12 00:58:48.170146560,Chilli,Sandy Soil,Vegetative Growth / Root or Tuber Development,33,37,50.0,1
